2021-09-06 12:53   9.8   9.8   5.1
2021-09-06 12:54   6.8   9.9   5.2
2021-09-06 12:54   8.0   9.6   5.2
2021-09-06 12:54   7.9   9.5   5.2
2021-09-06 12:55   8.5  10.0   5.2
2021-09-06 12:55   7.9  10.0   5.2
2021-09-06 12:55   6.9   9.8   5.2
2021-09-06 12:56   7.5   9.8   5.2
2021-09-06 12:56   6.1   9.9   5.1
2021-09-06 12:57   8.0   9.8   5.0
2021-09-06 12:57   7.8   9.9   5.2
2021-09-06 12:57   5.5   9.8   5.1
2021-09-06 12:58   5.4   9.6   5.3
2021-09-06 12:58   8.5   9.7   5.1
2021-09-06 14:09  10.1   8.6   5.1
2021-09-06 14:09   8.8   8.8   5.1
2021-09-06 14:09  10.0   8.8   5.1
2021-09-06 14:10   5.2   8.6   5.2
2021-09-06 14:10   6.3   8.7   5.0
2021-09-06 14:11   5.4   9.2   5.0
2021-09-06 14:11   4.7   9.4   5.2
2021-09-06 14:11   6.2   8.1   5.2
2021-09-06 14:12   6.4   8.1   5.2
2021-09-06 14:12   9.6   8.8   5.0
2021-09-06 14:12   7.2   8.7   5.2
2021-09-06 14:13   8.5   9.0   5.1
2021-09-06 14:13  10.0   9.1   5.0
2021-09-06 14:13  10.6   8.5   4.9
2021-09-06 14:14  10.1   8.7   5.1
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:14 TEST FAILED
2021-09-06 14:15 TEST FAILED
2021-09-06 14:15  11.3   7.8   5.1
2021-09-06 14:15   5.5   8.6   5.1
2021-09-06 14:16   6.3   8.5   5.1
2021-09-06 14:16   6.1   9.2   5.2
2021-09-06 14:17   7.0   9.4   5.1
2021-09-06 14:17   5.4   9.7   5.1
2021-09-06 14:17   8.4   9.4   5.1
2021-09-06 14:18   7.7   9.7   5.1
2021-09-06 14:18   4.9   9.6   5.1
2021-09-06 14:18   8.8   9.5   5.1
2021-09-06 14:19   8.6   9.1   4.9
2021-09-06 14:19   8.8   9.6   5.2
2021-09-06 14:19   6.1   9.7   5.1
2021-09-06 14:20   4.6   9.5   5.0
2021-09-06 14:20   8.8   9.7   5.0
2021-09-06 14:20   5.9   9.5   5.1
2021-09-06 14:21   9.6   9.7   5.0
2021-09-06 14:21   5.1   9.7   4.8
2021-09-06 14:22   6.7   9.6   5.1
2021-09-06 14:22   8.6   9.4   5.0
2021-09-06 14:22   6.3   9.7   5.0
2021-09-06 14:23   6.4   9.6   5.0
2021-09-06 14:23   7.7   9.8   5.0
2021-09-06 14:23   9.3   9.6   4.8
2021-09-06 14:24  10.2   9.7   5.1
2021-09-06 14:24   7.1   9.6   5.1
2021-09-06 14:25   5.2   9.5   5.1
2021-09-06 14:25   6.7   9.5   5.2
2021-09-06 14:25   5.2   9.5   5.0
2021-09-06 14:26   4.7   9.6   5.0
2021-09-06 14:26   9.1   9.0   5.2
2021-09-06 14:26   7.5   9.6   5.2
2021-09-06 14:27   9.6   9.5   5.2
2021-09-06 14:27   5.3   9.6   5.2
2021-09-06 14:27   8.1   9.6   5.2
2021-09-06 14:28   4.5   9.7   5.0
2021-09-06 14:28   6.7   9.6   4.5
2021-09-06 14:29  11.9   9.4   5.2
2021-09-06 14:29   5.8   9.6   5.1
2021-09-06 14:29   8.5   9.2   4.6
2021-09-06 14:30   6.4   9.2   3.5
2021-09-06 14:30   8.1   7.0   2.7
2021-09-06 14:31  14.8   5.9   3.2
2021-09-06 14:31   4.3   8.8   4.5
2021-09-06 14:32  10.2   5.1   4.9
2021-09-06 14:32   6.6   6.7   4.9
2021-09-06 14:32   7.0   4.8   4.8
2021-09-06 14:33   7.5   9.5   4.8
2021-09-06 14:33   5.8   3.6   4.9
2021-09-06 14:34  10.2   6.7   5.2
2021-09-06 14:34   7.6   8.3   5.1
2021-09-06 14:34   9.2   5.6   4.6
2021-09-06 14:35  37.5   5.1   4.7
2021-09-06 14:35   9.6   6.5   5.1
2021-09-06 14:36  18.2   8.6   5.1
2021-09-06 14:36   5.6   7.9   5.0
2021-09-06 14:37   6.1   7.8   4.6
2021-09-06 14:37   9.2   7.2   4.1
2021-09-06 14:37   9.5   8.2   2.7
2021-09-06 14:38   6.6   8.0   1.5
2021-09-06 14:38   6.5   8.5   5.1
2021-09-06 14:39   5.6   8.6   3.0
2021-09-06 14:39   6.8   8.3   5.0
2021-09-06 14:39   8.6   7.8   5.0
2021-09-06 14:40   5.6   3.1   3.2
2021-09-06 14:40  10.8   4.7   2.2
2021-09-06 14:41  12.0   8.7   5.1
2021-09-06 14:41   4.8   8.8   5.2
2021-09-06 14:42   6.1   9.3   4.4
2021-09-06 14:42   7.7   1.7   0.9
2021-09-06 14:42   6.8   2.3   4.7
2021-09-06 14:43   8.1   6.9   2.8
2021-09-06 14:43   9.3   5.5   3.3
2021-09-06 14:44   8.3   9.2   5.1
2021-09-06 14:44   8.0   9.6   5.2
2021-09-06 14:44   7.8   9.0   5.2
2021-09-06 14:45   7.3   8.2   5.1
2021-09-06 14:45   9.2   9.5   5.2
2021-09-06 14:45   9.1   9.1   5.0
2021-09-06 14:46   7.7   9.5   5.1
2021-09-06 14:46   9.1   8.9   3.1
2021-09-06 14:47   7.5   9.0   5.1
2021-09-06 14:47  10.9   9.4   5.2
2021-09-06 14:47   8.9   7.8   2.3
2021-09-06 14:48   9.0   4.5   3.5
2021-09-06 14:48   7.5   9.2   4.5
2021-09-06 14:49   6.5   7.2   5.0
2021-09-06 14:49   7.6   8.6   4.7
2021-09-06 14:49   8.9   4.2   4.8
2021-09-06 14:50  12.2   9.6   5.2
2021-09-06 14:50   7.4   9.5   5.1
2021-09-06 14:50   4.5   9.5   5.1
2021-09-06 14:51   6.1   9.7   5.1
2021-09-06 14:51   9.1   9.4   4.0
2021-09-06 14:52   9.4   9.4   5.1
2021-09-06 14:52   7.6   8.2   4.6
2021-09-06 14:52   9.8   7.9   5.2
2021-09-06 14:53   6.7   8.0   3.1
2021-09-06 14:53   9.4   5.4   4.6
2021-09-06 14:54   5.2   5.1   5.0
2021-09-06 14:54  10.6   8.6   4.9
2021-09-06 14:54   6.6   9.1   5.1
2021-09-06 14:55   5.0   9.7   5.0
2021-09-06 14:55   6.8   9.1   5.0
2021-09-06 14:56   9.3   9.0   4.8
2021-09-06 14:56   5.9   9.2   5.1
2021-09-06 14:56   7.7   7.9   4.9
2021-09-06 14:57   5.1   8.3   2.9
2021-09-06 14:57  11.3   4.9   3.8
2021-09-07 01:19  41.1   8.2   5.1
2021-09-07 01:19  27.3   9.8   5.1
2021-09-07 01:19  30.1   8.3   5.2
2021-09-07 01:20  27.0   9.2   5.2
2021-09-07 01:20  32.7   9.1   5.1
2021-09-07 01:21  29.4   9.8   5.1
2021-09-07 01:21  29.1   8.2   4.7
2021-09-07 01:21  30.8   8.2   5.2
2021-09-07 01:22  26.9   5.3   4.6
2021-09-07 01:22  31.4   4.0   5.1
2021-09-07 01:22  27.7   8.8   5.2
2021-09-07 01:23  29.8   9.8   3.4
2021-09-07 01:23  28.7   9.9   5.1
2021-09-07 01:24  29.0   9.9   5.1
2021-09-07 01:24  26.2   9.9   5.3
2021-09-07 01:24  31.6   9.8   5.1
2021-09-07 01:25  26.6   9.4   5.2
2021-09-07 01:25  28.2   9.8   4.5
2021-09-07 01:26  32.6   8.4   5.2
2021-09-07 01:26  30.3   9.0   5.0
2021-09-07 01:26  30.1   9.4   5.1
2021-09-07 01:27  26.1   9.9   5.1
2021-09-07 01:27  28.9   9.8   5.2
2021-09-07 01:27  33.9   9.1   5.2
2021-09-07 01:28  30.1   8.5   5.1
2021-09-07 01:28  33.3   9.9   5.2
2021-09-07 01:29  27.8   9.8   5.1
2021-09-07 01:30  28.3   9.9   5.2
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:30 TEST FAILED
2021-09-07 01:31  31.2   9.6   5.2
2021-09-07 01:31  29.0   9.8   5.2
2021-09-07 01:31  31.5   9.9   5.1
2021-09-07 01:32  28.7   9.9   5.1
2021-09-07 01:32  31.3   9.7   5.1
2021-09-07 01:33  38.4   9.2   5.1
2021-09-07 01:33  29.5   9.6   5.1
2021-09-07 01:33  33.7   9.7   4.2
2021-09-07 01:34  26.9   7.5   5.1
2021-09-07 01:34  29.7   9.6   5.2
2021-09-07 01:34  29.4   9.8   5.1
2021-09-07 01:35  30.5   9.6   5.2
2021-09-07 01:36  31.0   8.1   5.0
2021-09-07 01:36  26.8   6.2   5.2
2021-09-07 01:37  24.8   9.7   5.1
2021-09-07 01:37  32.1   8.4   5.2
2021-09-07 01:38  26.4   8.4   4.8
2021-09-07 01:39  33.3   6.4   5.1
2021-09-07 01:39  29.8   8.1   5.2
2021-09-07 01:39  32.5   9.4   4.8
2021-09-07 01:40  31.8   9.5   5.0
2021-09-07 01:40  30.9   9.8   5.1
2021-09-07 01:41  33.0   9.8   5.2
2021-09-07 01:41  28.9   9.7   5.1
2021-09-07 01:41  30.0   9.5   5.2
2021-09-07 01:42  30.9   9.8   5.2
2021-09-07 01:42  30.5   9.8   5.1
2021-09-07 01:43  27.2   9.5   5.1
2021-09-07 01:43  30.8   9.7   5.1
2021-09-07 01:43  28.6   9.7   5.1
2021-09-07 01:44  30.4   9.7   5.1
2021-09-07 01:44  30.1   9.1   5.1
2021-09-07 01:44  29.7   9.7   5.2
2021-09-07 01:45  29.6   9.7   5.2
2021-09-07 01:45  30.0   9.8   5.1
2021-09-07 01:46  33.8   9.4   5.1
2021-09-07 01:46  31.6   8.7   5.1
2021-09-07 01:46  31.5   9.1   5.2
2021-09-07 01:47  28.5   3.8   5.1
2021-09-07 01:47  30.8   9.7   5.1
2021-09-07 01:48  27.6   9.8   5.0
2021-09-07 01:48  12.1   9.9   5.3
2021-09-07 01:49  10.9   9.9   4.8
2021-09-07 01:49  31.8   8.3   5.1
2021-09-07 01:50  29.5   9.7   5.0
2021-09-07 01:50  34.5   5.8   5.1
2021-09-07 01:50  28.5   9.3   5.1
2021-09-07 01:51  32.1   9.6   5.2
2021-09-07 01:51  29.5   7.0   5.0
2021-09-07 01:52  31.5   9.6   5.2
2021-09-07 01:52  27.1   9.7   5.1
2021-09-07 01:53  32.5   9.8   4.9
2021-09-07 01:53  31.6   9.9   5.2
2021-09-07 01:54  29.3   9.7   5.2
2021-09-07 01:54  27.6   5.8   5.1
2021-09-07 01:54  27.9   8.7   5.1
2021-09-07 01:55  31.2   9.7   5.1
2021-09-07 01:55  30.3   9.6   5.2
2021-09-07 01:55  33.1   4.0   3.2
2021-09-07 01:56  28.0   9.8   5.1
2021-09-07 01:56  28.7   9.8   5.1
2021-09-07 01:57  31.4   9.4   5.2
